Rank,domain,task,model,dataset,size,Group Key,Unified Score,Graph Density,Parameters (M) (Value),Parameters (M) (Rank),Parameters (M) (Weight),Training Time (s) (Value),Training Time (s) (Rank),Training Time (s) (Weight),Inference Time (s) (Value),Inference Time (s) (Rank),Inference Time (s) (Weight),MAE (Value),MAE (Rank),MAE (Weight),RMSE (Value),RMSE (Rank),RMSE (Weight),MAPE (%) (Value),MAPE (%) (Rank),MAPE (%) (Weight),R² (Value),R² (Rank),R² (Weight),Rel-L2 (Value),Rel-L2 (Rank),Rel-L2 (Weight),MaxAE (Value),MaxAE (Rank),MaxAE (Weight),MAC (Value),MAC (Rank),MAC (Weight)
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,M,velocity::velocity_y,69.3991,0.5,8.7512,5,0.091,2832.9401,4,0.1734,0.1629,5,0.091,0.4517,1,0.0771,0.8247,1,0.0771,109.7054,3,0.1585,0.3163,1,0.0771,0.8268,1,0.0771,9.8,3,0.1009,0.7115,1.0,0.0771
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,M,velocity::velocity_z,53.3647,0.5,3.7785,4,0.1453,1424.139,1,0.1487,0.1386,3,0.1059,0.2355,4,0.0919,0.3704,3,0.0811,59.3598,4,0.0919,0.8629,3,0.0811,0.3703,3,0.0811,6.8337,4,0.0811,0.6987,2.0,0.0919
2,dimension_3d,evaluation,regdgcnn,drivaernet_3d_2d,S,pressure::pressure,63.498,0.5,1.4414,1,0.1159,1779.8396,5,0.1604,0.2869,4,0.1098,0.1456,1,0.0907,0.2379,1,0.0907,48.0454,1,0.0907,0.9433,1,0.0907,0.2382,1,0.0907,8.5804,1,0.1604,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::pressure,59.5357,0.5,1.7412,2,0.2267,846.4157,3,0.1512,0.139,2,0.1018,0.1915,2,0.1018,0.3652,4,0.0792,54.2179,2,0.1018,0.8663,4,0.0792,0.3656,4,0.0792,9.091,4,0.0792,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::velocity_x,73.0407,0.5,1.7412,2,0.1478,846.4157,3,0.136,0.139,2,0.1079,0.2482,4,0.0839,0.3902,4,0.0839,46.8603,4,0.0839,0.8476,4,0.0839,0.3903,4,0.0839,3.1439,1,0.1046,0.6333,4.0,0.0839
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::velocity_y,57.5484,0.5,1.7412,2,0.1339,846.4157,3,0.112,0.139,2,0.1076,0.4997,3,0.0819,0.8989,4,0.0773,113.8421,1,0.1277,0.1877,4,0.0773,0.9013,4,0.0773,11.378,5,0.1277,0.6333,4.0,0.0773
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,pv_coupled::velocity_z,62.0251,0.5,1.7412,2,0.1375,846.4157,3,0.1447,0.139,2,0.1309,0.2477,2,0.0859,0.4097,3,0.0743,61.3385,1,0.11,0.8322,3,0.0743,0.4096,3,0.0743,7.2688,4,0.0917,0.6333,4.0,0.0764
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,S,velocity::velocity_x,60.4206,0.5,1.741,2,0.1062,850.9813,3,0.2321,0.1363,2,0.1011,0.2529,3,0.0774,0.3957,3,0.0774,47.4395,2,0.0803,0.8433,3,0.0774,0.3959,3,0.0774,3.1518,2,0.0935,0.6041,3.0,0.0774
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,S,velocity::velocity_y,47.3562,0.5,8.7512,5,0.0934,1404.3141,5,0.1718,0.1668,5,0.1024,0.4717,1,0.0783,0.8518,1,0.0729,119.6525,3,0.1183,0.2706,1,0.0729,0.854,1,0.0729,9.8768,3,0.1439,0.6716,1.0,0.0729
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,S,velocity::velocity_z,60.3944,0.5,3.7785,4,0.1025,659.7909,1,0.1945,0.1384,3,0.1064,0.2642,3,0.0752,0.4187,2,0.0762,67.8713,3,0.094,0.8248,2,0.0762,0.4186,2,0.0762,7.7602,4,0.1226,0.6563,2.0,0.0762
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pressure::pressure,88.9069,0.45,3.778,4,0.156,7967.2352,3,0.1872,0.1374,3,0.2034,0.0747,2,0.0743,0.1239,2,0.0743,32.6974,2,0.0743,0.9846,2,0.0743,0.124,2,0.0743,6.4426,2,0.0821,,,0.0
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,pv_coupled::pressure,65.9875,0.5,1.7412,2,0.2171,7642.1878,4,0.1131,0.1423,3,0.1324,0.0979,1,0.081,0.1595,1,0.081,39.7018,1,0.081,0.9745,1,0.081,0.1597,1,0.081,6.7072,2,0.1324,,,0.0
2,dimension_3d,evaluation,transolver,drivaernet_3d_2d,XL,pv_coupled::velocity_x,61.1503,0.5,3.7788,4,0.1182,4353.7896,1,0.1096,0.1382,2,0.1116,0.1503,3,0.0783,0.2475,3,0.0783,30.9413,3,0.0927,0.9387,3,0.0783,0.2476,3,0.0783,3.6153,5,0.1674,0.738,2.0,0.0874
2,dimension_3d,evaluation,abupt,drivaernet_3d_2d,XL,pv_coupled::velocity_y,56.1735,0.5,8.7512,5,0.0753,9886.6436,5,0.1303,0.1634,5,0.1236,0.4271,1,0.079,0.7932,1,0.079,96.7222,1,0.1236,0.3675,1,0.079,0.7953,1,0.079,10.5202,4,0.1555,0.7485,1.0,0.0753
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,pv_coupled::velocity_z,59.1465,0.5,1.7412,2,0.114,7642.1878,4,0.1512,0.1423,3,0.125,0.1735,2,0.0823,0.3126,3,0.0812,48.4611,1,0.1016,0.9023,3,0.0812,0.3126,3,0.0812,6.2729,3,0.0956,0.6892,3.0,0.0867
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,velocity::velocity_x,49.1194,0.5,1.741,2,0.1072,7613.6469,3,0.13,0.1364,2,0.094,0.1415,2,0.086,0.2387,3,0.0804,29.8053,2,0.086,0.943,3,0.0804,0.2388,3,0.0804,3.2731,4,0.1697,0.6967,4.0,0.086
2,dimension_3d,evaluation,pointnet,drivaernet_3d_2d,XL,velocity::velocity_y,58.8269,0.5,3.6681,3,0.0815,6848.2821,2,0.1854,0.1332,1,0.096,0.4507,3,0.0768,0.8244,3,0.0768,105.4798,4,0.0827,0.3167,3,0.0768,0.8266,3,0.0768,9.658,1,0.168,0.6897,5.0,0.0791
2,dimension_3d,evaluation,transolver_pp,drivaernet_3d_2d,XL,velocity::velocity_z,58.5659,0.5,1.741,2,0.1242,7613.6469,3,0.1545,0.1364,2,0.1005,0.1766,2,0.0823,0.3162,3,0.0792,48.7146,2,0.0823,0.9,3,0.0792,0.3162,3,0.0792,6.2189,1,0.132,0.6967,4.0,0.0868
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,diagonal::disp_x,44.9684,0.45,1.4418,1,0.1912,9711.9899,5,0.1245,1.397,5,0.1487,0.3151,3,0.0744,0.4907,3,0.0744,67.9276,3,0.0744,0.7923,3,0.0744,0.4456,3,0.0744,7.3058,4,0.0799,0.9144,1.0,0.0837
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,diagonal::disp_y,45.3559,0.45,1.4418,1,0.1738,9711.9899,5,0.1593,1.397,5,0.1124,0.1866,3,0.0856,0.3523,2,0.0775,56.4801,3,0.0856,0.9013,2,0.0775,0.3142,2,0.0775,6.6622,1,0.0754,0.9144,1.0,0.0754
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,diagonal::disp_z,46.4793,0.45,1.7412,2,0.1203,3383.6801,3,0.1564,0.2213,2,0.1026,0.2924,3,0.0792,0.3863,3,0.0792,56.0532,4,0.1455,0.8786,3,0.0792,0.3321,3,0.0792,3.5966,3,0.0792,0.9005,3.0,0.0792
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,diagonal::stress,51.741,0.45,1.4418,1,0.1907,9711.9899,5,0.1369,1.397,5,0.1443,0.4256,3,0.0875,0.6692,3,0.0875,75.5435,2,0.0875,0.6826,3,0.0875,0.5574,3,0.0875,18.8728,1,0.0905,,,0.0
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,horizontal::disp_x,61.4303,0.45,1.4418,1,0.1119,4053.702,4,0.1953,0.2514,4,0.1307,0.1563,1,0.0731,0.2439,1,0.0731,37.9652,1,0.0816,0.955,1,0.0731,0.2072,1,0.0731,5.6979,3,0.0941,0.9173,3.0,0.0941
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,horizontal::disp_y,54.1896,0.45,1.4418,1,0.1534,4053.702,4,0.1602,0.2514,4,0.2308,0.3236,3,0.0651,0.5193,3,0.0651,73.2567,3,0.0651,0.8015,3,0.0651,0.4455,3,0.0651,11.9999,3,0.0651,0.9173,3.0,0.0651
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,horizontal::disp_z,55.5744,0.45,1.4418,1,0.1404,4053.702,4,0.1649,0.2514,4,0.1992,0.1606,3,0.0697,0.2545,3,0.0697,28.3529,3,0.0697,0.9549,3,0.0697,0.2121,3,0.0697,4.1454,1,0.0771,0.9173,3.0,0.0697
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,horizontal::stress,47.4376,0.5,1.4418,1,0.1797,4053.702,4,0.1146,0.2514,4,0.1811,0.4388,3,0.0792,0.7231,3,0.0764,74.2272,3,0.0792,0.6561,3,0.0764,0.5864,3,0.0764,19.2151,3,0.1369,,,0.0
3,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,L,mode_shape_1::mode_x,49.8103,0.45,3.6681,3,0.2005,2573.1286,2,0.0887,0.1911,1,0.0887,0.8633,1,0.0865,1.1918,1,0.0865,197.955,5,0.0887,0.0,1,0.0865,1.0,1,0.0865,15.586,2,0.0887,0.0095,5.0,0.0988
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,mode_shape_1::mode_y,52.2434,0.45,1.741,2,0.134,2917.6898,3,0.0913,0.1945,3,0.0901,0.7966,3,0.0884,1.2048,4,0.0852,162.6876,3,0.0901,-0.0674,4,0.0879,1.0331,4,0.0852,15.2705,4,0.1366,0.2111,3.0,0.1111
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,mode_shape_1::mode_z,85.0778,0.35,1.741,2,0.2043,2917.6898,3,0.0891,0.1945,3,0.0872,0.9837,3,0.0859,1.2227,3,0.0872,181.2056,3,0.0872,-0.0169,3,0.0872,1.0084,3,0.0859,8.2339,3,0.0891,0.2111,3.0,0.097
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,L,mode_shape_2::mode_x,47.7742,0.45,8.7512,5,0.1544,4267.0042,5,0.1178,0.2264,4,0.0837,0.8898,3,0.0837,1.1727,3,0.0837,173.197,2,0.0837,-0.008,3,0.0837,1.004,3,0.0837,13.4605,2,0.1418,0.2324,2.0,0.0837
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,mode_shape_2::mode_y,62.0947,0.45,1.741,2,0.1567,2921.6626,4,0.1219,0.2048,3,0.0904,0.6596,4,0.0883,1.1417,4,0.0883,168.2772,3,0.0904,-0.0594,4,0.0883,1.0293,4,0.0883,25.6066,3,0.0972,0.1586,3.0,0.0904
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,L,mode_shape_2::mode_z,63.0146,0.45,1.741,2,0.1454,2921.6626,4,0.126,0.2048,3,0.0922,0.8886,4,0.09,1.2192,4,0.09,174.8151,3,0.0922,-0.089,4,0.09,1.0435,4,0.09,7.7125,3,0.0922,0.1586,3.0,0.0922
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,torsion::disp_x,48.3587,0.5,1.4418,1,0.1698,3071.3292,3,0.1539,0.2452,5,0.1589,0.1188,3,0.0704,0.2249,3,0.0704,49.197,3,0.0758,0.9608,3,0.0704,0.198,3,0.0704,4.1166,1,0.0807,0.9592,4.0,0.0794
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,torsion::disp_y,47.3468,0.5,1.4418,1,0.2048,3071.3292,3,0.1328,0.2452,5,0.182,0.1195,3,0.0673,0.2475,3,0.0673,55.0007,3,0.0673,0.9479,3,0.0673,0.2283,3,0.0673,6.9624,2,0.0692,0.9592,4.0,0.0745
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,torsion::disp_z,47.2002,0.5,1.4418,1,0.1407,3071.3292,3,0.1785,0.2452,5,0.2321,0.1719,4,0.0636,0.3069,4,0.0636,60.8506,3,0.0673,0.9294,4,0.0636,0.2656,4,0.0636,5.0093,4,0.0636,0.9592,4.0,0.0636
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,torsion::stress,47.8264,0.5,1.4418,1,0.1394,3071.3292,3,0.2125,0.2452,5,0.194,0.3539,4,0.0744,0.6095,4,0.0744,92.4044,3,0.0783,0.7098,4,0.0744,0.5387,4,0.0744,21.2488,3,0.0783,,,0.0
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,vertical::disp_x,47.5593,0.5,1.4418,1,0.1724,4161.4285,4,0.1494,0.253,4,0.1455,0.1464,4,0.0723,0.2491,4,0.0723,37.8708,4,0.0712,0.9546,4,0.0723,0.2122,4,0.0723,4.5539,1,0.098,0.9578,3.0,0.0746
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,vertical::disp_y,48.976,0.5,1.4418,1,0.1547,4161.4285,4,0.154,0.253,4,0.1719,0.2019,3,0.0691,0.3483,3,0.0691,70.1039,4,0.0794,0.9036,3,0.0691,0.3105,3,0.0691,4.9763,1,0.0914,0.9578,3.0,0.0722
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,vertical::disp_z,49.0684,0.5,1.4418,1,0.1934,4161.4285,4,0.1369,0.253,4,0.1581,0.1611,1,0.0763,0.2458,2,0.0706,33.863,2,0.0706,0.9551,2,0.0706,0.2075,2,0.0706,3.6591,3,0.0764,0.9578,3.0,0.0764
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,L,vertical::stress,46.0243,0.5,1.4418,1,0.1735,4161.4285,4,0.1666,0.253,4,0.1997,0.4335,3,0.0754,0.6832,3,0.0754,73.5655,3,0.0754,0.6905,3,0.0754,0.5562,3,0.0754,19.1112,4,0.0831,,,0.0
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,diagonal::disp_x,54.4366,0.45,1.4418,1,0.1761,1511.5356,3,0.1527,0.2489,4,0.1908,0.3843,3,0.0673,0.6502,3,0.0673,68.5955,1,0.0763,0.6354,3,0.0673,0.5903,3,0.0673,7.7756,3,0.0673,0.8376,3.0,0.0673
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,M,diagonal::disp_y,51.1335,0.45,3.7788,4,0.1681,1376.8831,2,0.1471,0.2223,2,0.1883,0.2086,1,0.0702,0.4087,1,0.0702,58.8915,2,0.0682,0.8671,1,0.0702,0.3645,1,0.0702,7.8458,3,0.0772,0.8712,1.0,0.0702
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,diagonal::disp_z,45.6715,0.45,1.7412,2,0.1181,1749.5866,4,0.1459,0.2226,3,0.1377,0.3328,3,0.074,0.437,3,0.074,61.5042,4,0.1078,0.8446,3,0.074,0.3758,3,0.074,3.8719,2,0.0972,0.8612,2.0,0.0972
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,diagonal::stress,47.2164,0.5,1.4418,1,0.1772,1511.5356,3,0.1221,0.2489,4,0.1717,0.595,3,0.0872,0.8799,3,0.0872,99.0833,4,0.0916,0.4513,3,0.0872,0.7329,3,0.0872,19.7038,2,0.0886,,,0.0
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,horizontal::disp_x,59.3739,0.45,1.4418,1,0.1104,1951.0842,4,0.1472,0.2485,4,0.1852,0.2444,2,0.0755,0.3717,2,0.0755,58.6916,1,0.0911,0.8955,2,0.0755,0.3157,2,0.0755,6.1891,2,0.0755,0.8829,3.0,0.0883
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,horizontal::disp_y,52.6246,0.45,1.4418,1,0.1794,1951.0842,4,0.2039,0.2485,4,0.1662,0.3822,3,0.0641,0.587,3,0.0641,81.1948,3,0.0641,0.7463,3,0.0641,0.5037,3,0.0641,11.9665,3,0.065,0.8829,3.0,0.065
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,horizontal::disp_z,57.5527,0.45,1.4418,1,0.1146,1951.0842,4,0.1528,0.2485,4,0.1964,0.1698,3,0.0809,0.2837,2,0.0724,32.3357,3,0.0809,0.9439,2,0.0724,0.2364,2,0.0724,4.817,1,0.0764,0.8829,3.0,0.0809
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,horizontal::stress,50.5552,0.45,1.4418,1,0.1658,1951.0842,4,0.1785,0.2485,4,0.1934,0.541,3,0.0749,0.8447,3,0.0749,88.1503,3,0.0829,0.5306,3,0.0749,0.6851,3,0.0749,19.7387,4,0.08,,,0.0
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,mode_shape_1::mode_x,55.2804,0.45,1.741,2,0.1488,1529.1079,3,0.0943,0.1939,2,0.1046,0.9473,4,0.0848,1.3471,4,0.0848,155.1244,2,0.0848,-0.2775,4,0.0848,1.1303,4,0.0848,15.5641,1,0.134,0.4215,3.0,0.0943
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,mode_shape_1::mode_y,64.2621,0.45,1.741,2,0.1488,1529.1079,3,0.0943,0.1939,2,0.1046,0.8437,4,0.0848,1.3301,4,0.0848,156.6864,2,0.0848,-0.3009,4,0.0848,1.1406,4,0.0848,14.9776,1,0.134,0.4215,3.0,0.0943
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,M,mode_shape_1::mode_z,44.5199,0.45,8.7512,5,0.145,2450.9476,5,0.1021,0.2228,5,0.1228,0.9913,3,0.0863,1.2379,3,0.0863,169.6192,3,0.0863,-0.0425,3,0.0863,1.021,3,0.0863,8.4345,3,0.0966,0.6541,1.0,0.1021
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,mode_shape_2::mode_x,51.4957,0.45,1.4417,1,0.1397,1676.6691,4,0.091,0.2212,4,0.091,0.9499,5,0.0801,1.2798,4,0.0812,149.1558,1,0.0834,-0.2005,4,0.0812,1.0957,4,0.0812,13.0736,1,0.1877,0.2943,1.0,0.0834
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,mode_shape_2::mode_y,67.2059,0.45,1.741,2,0.1723,1516.6789,3,0.102,0.2004,3,0.102,0.6741,4,0.0891,1.1712,4,0.0891,167.2148,3,0.0891,-0.1149,4,0.0891,1.0559,4,0.0891,25.6131,3,0.0891,0.171,3.0,0.0891
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,mode_shape_2::mode_z,70.8021,0.45,1.741,2,0.1628,1516.6789,3,0.1056,0.2004,3,0.1056,0.9072,4,0.0888,1.2444,4,0.0888,172.4277,3,0.0909,-0.1345,4,0.0888,1.0651,4,0.0888,7.863,4,0.0888,0.171,3.0,0.0909
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,torsion::disp_x,58.1309,0.45,1.4418,1,0.2362,2624.0332,4,0.1272,0.2452,5,0.1653,0.106,2,0.0661,0.2236,2,0.0661,49.2023,3,0.0689,0.9613,2,0.0661,0.1968,2,0.0661,5.5465,3,0.0689,0.9671,3.0,0.0689
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,torsion::disp_y,55.6885,0.45,1.4418,1,0.2518,2624.0332,4,0.104,0.2452,5,0.1993,0.1245,3,0.0638,0.2591,3,0.0638,54.5662,3,0.0638,0.9429,3,0.0638,0.239,3,0.0638,7.6717,3,0.0621,0.9671,3.0,0.0638
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,torsion::disp_z,54.2828,0.45,1.4418,1,0.2678,2624.0332,4,0.1059,0.2452,5,0.207,0.1746,3,0.0599,0.2963,3,0.0599,62.1795,3,0.0599,0.9342,3,0.0599,0.2564,3,0.0599,5.34,3,0.0599,0.9671,3.0,0.0599
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,torsion::stress,58.0398,0.45,1.4418,1,0.1613,2624.0332,4,0.1667,0.2452,5,0.1613,0.313,2,0.082,0.5588,2,0.082,85.7761,1,0.0848,0.7561,2,0.082,0.4939,2,0.082,21.5889,4,0.098,,,0.0
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,vertical::disp_x,57.4037,0.45,1.4418,1,0.1563,2315.4364,4,0.173,0.2505,5,0.1514,0.1716,3,0.0702,0.2805,3,0.0702,41.5058,4,0.0807,0.9424,3,0.0702,0.2389,3,0.0702,4.6779,1,0.0821,0.9433,3.0,0.0757
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,vertical::disp_y,57.9347,0.45,1.4418,1,0.1574,2315.4364,4,0.1777,0.2505,5,0.104,0.2139,3,0.0903,0.377,1,0.0725,72.557,3,0.0903,0.887,1,0.0725,0.3361,1,0.0725,7.1764,1,0.0725,0.9433,3.0,0.0903
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,M,vertical::disp_z,49.3355,0.45,1.7412,2,0.1308,1754.7863,3,0.1461,0.2224,2,0.103,0.2241,2,0.0795,0.329,2,0.0795,45.7623,3,0.0816,0.9196,2,0.0795,0.2777,2,0.0795,4.7455,4,0.0924,0.9447,2.0,0.1282
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,M,vertical::stress,54.3578,0.45,1.4418,1,0.1654,2315.4364,4,0.1919,0.2505,5,0.1654,0.4826,3,0.0774,0.7341,3,0.0774,80.9905,3,0.0774,0.6427,3,0.0774,0.5976,3,0.0774,19.2456,2,0.0905,,,0.0
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,diagonal::disp_x,43.9726,0.5,1.7412,2,0.1465,762.4015,3,0.1726,0.3287,5,0.179,0.4662,3,0.069,0.703,3,0.069,87.8911,4,0.0767,0.5738,3,0.069,0.6383,3,0.069,8.7141,2,0.0819,0.7867,3.0,0.0671
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,diagonal::disp_y,45.7975,0.5,1.7412,2,0.1212,762.4015,3,0.1704,0.3287,5,0.1704,0.2963,3,0.0717,0.5622,3,0.0717,70.332,2,0.0991,0.7487,3,0.0717,0.5013,3,0.0717,9.6111,3,0.0802,0.7867,3.0,0.0717
3,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,diagonal::disp_z,43.3122,0.5,3.6682,3,0.0925,486.5716,1,0.1945,0.2322,2,0.182,0.4034,4,0.0742,0.5878,4,0.0742,61.0938,3,0.0795,0.7188,4,0.0742,0.5055,4,0.0742,5.868,5,0.0773,0.4367,5.0,0.0773
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,diagonal::stress,45.2335,0.5,1.7412,2,0.1329,762.4015,3,0.1495,0.3287,5,0.1616,0.5676,3,0.0906,0.846,3,0.0906,94.8401,3,0.0906,0.4927,3,0.0906,0.7046,3,0.0906,19.792,3,0.1031,,,0.0
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::disp_x,45.4359,0.5,1.7412,2,0.1271,755.3952,3,0.1303,0.3349,5,0.1489,0.3245,3,0.0745,0.4875,3,0.0745,69.629,3,0.0745,0.8202,3,0.0745,0.4141,3,0.0745,6.3192,1,0.1372,0.8255,3.0,0.0841
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,horizontal::disp_y,48.1583,0.5,1.4418,1,0.1164,1251.5091,4,0.1653,0.2502,3,0.1192,0.4681,3,0.0765,0.7128,2,0.0732,96.2558,3,0.0765,0.626,2,0.0732,0.6116,2,0.0732,13.8004,5,0.1281,0.834,2.0,0.0985
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::disp_z,48.448,0.5,1.7412,2,0.1126,755.3952,3,0.152,0.3349,5,0.1558,0.2246,2,0.0769,0.4167,2,0.0769,38.7224,3,0.0856,0.8791,2,0.0769,0.3473,2,0.0769,6.3902,1,0.0833,0.8255,3.0,0.103
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,horizontal::stress,49.3014,0.5,1.7412,2,0.12,755.3952,3,0.1611,0.3349,5,0.17,0.5656,2,0.0862,0.8642,2,0.0862,95.5815,2,0.0862,0.5088,2,0.0862,0.7009,2,0.0862,18.7805,1,0.1177,,,0.0
3,dimension_3d,evaluation,pointnet,deepjeb_3d_2d,S,mode_shape_1::mode_x,93.5063,0.5,3.6681,3,0.1421,409.3443,1,0.1222,0.1901,1,0.1072,0.8675,1,0.0815,1.1984,1,0.0764,182.0324,5,0.0764,-0.0111,1,0.0764,1.0055,1,0.0764,15.5629,3,0.1651,0.0916,5.0,0.0764
3,dimension_3d,evaluation,abupt,deepjeb_3d_2d,S,mode_shape_1::mode_y,44.4563,0.5,8.7512,5,0.1167,1193.933,5,0.1262,0.221,2,0.1085,0.8835,3,0.0783,1.3151,3,0.0783,146.2352,3,0.0803,-0.2717,3,0.0783,1.1277,3,0.0783,15.1474,2,0.1767,0.4683,3.0,0.0783
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,mode_shape_1::mode_z,46.8744,0.5,3.7785,4,0.1595,438.9483,2,0.1091,0.2571,4,0.1111,1.0301,2,0.0808,1.3408,2,0.0819,159.4052,4,0.0808,-0.223,2,0.0819,1.1059,2,0.0819,10.4282,4,0.1324,0.3755,4.0,0.0808
3,dimension_3d,evaluation,transolver,deepjeb_3d_2d,S,mode_shape_2::mode_x,99.375,0.5,3.7785,4,0.1478,400.6859,1,0.1415,0.1981,2,0.0853,0.9252,2,0.0801,1.243,2,0.0801,152.6651,4,0.0801,-0.1325,2,0.0801,1.0642,2,0.0801,14.0666,3,0.1446,0.2912,4.0,0.0801
3,dimension_3d,evaluation,regdgcnn,deepjeb_3d_2d,S,mode_shape_2::mode_y,50.4862,0.45,1.4417,1,0.1694,834.9878,4,0.1375,0.2201,3,0.0922,0.7316,4,0.0837,1.2272,4,0.0837,146.1603,3,0.0922,-0.2242,4,0.0837,1.1064,4,0.0837,31.3183,5,0.0899,0.4143,2.0,0.0837
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,mode_shape_2::mode_z,43.5637,0.5,1.741,2,0.1476,673.5828,3,0.1201,0.2794,5,0.0998,0.94,4,0.0864,1.4448,4,0.0864,133.4356,1,0.092,-0.5293,4,0.0864,1.2367,4,0.0864,9.2977,4,0.1074,0.5064,1.0,0.0875
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,torsion::disp_x,47.6851,0.5,1.7412,2,0.1086,730.3642,1,0.2172,0.3252,5,0.1861,0.146,3,0.0686,0.316,3,0.0686,58.2759,2,0.0686,0.9227,3,0.0686,0.2781,3,0.0686,6.2791,3,0.0686,0.9536,3.0,0.0766
3,dimension_3d,evaluation,transolver_pp,deepjeb_3d_2d,S,torsion::disp_y,47.2073,0.5,1.7412,2,0.1511,730.3642,1,0.1467,0.3252,5,0.2168,0.1561,3,0.0683,0.3285,3,0.0683,60.3726,3,0.0683,0.9082,3,0.0683,0.303,3,0.0683,7.9302,2,0.0756,0.9536,3.0,0.0683
